jim|11620.b2a704.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.c9e61c.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|300180.bb959e.CDS.7	0.720677198701667	1.35948824996233	1.35102706153121	95.2242225859247	0.924507015397327	103
jim|1587503.ecccf6.CDS.8	1.09851716575415	0.992721268306856	1.52906095503948	87.1374795417349	0.968194217130388	90
jim|11620.b4b2a3.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.2c8222.CDS.8	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|499556.5e28d2.CDS.7	0.714870023928013	2.32579248087611	0.243300901311713	88.8428805237316	0.9065600053442	98
jim|41118.cbcc19.CDS.6	0.797711297354962	0.459654144132675	0.642880026863883	88.4746317512275	0.941219486715186	94
jim|2929006.ab6aac.CDS.9	0.877607103282285	1.00088781479975	1.30751572299558	88.1194762684125	0.968345893059477	91
jim|11620.c6df68.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.e0b0ed.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|45219.e4fc40.CDS.7	1.08820802950546	1.72496847429439	0.421334794819984	87.1833060556465	0.917719011112068	95
jim|11620.81e362.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|45219.b48e72.CDS.1	1.08820802950546	1.72496847429439	0.421334794819984	87.1833060556465	0.917719011112068	95
jim|11620.0c23f3.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.847649.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.def074.CDS.9	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.4d14ed.CDS.9	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|45219.778f44.CDS.7	1.08820802950546	1.72496847429439	0.421334794819984	87.1833060556465	0.917719011112068	95
jim|11620.c2a429.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.4c19a8.CDS.7	0.628263155900934	0.428300320966353	0.464846133355612	94.8134206219313	0.957711319413447	99
jim|11620.20f539.CDS.6	2.13274444155994	1.14701981926074	2.63678711525898	82.5400981996727	0.971059978819678	85
