Paraavulavirus.pssms	L	Paraavula.L.pssm	RNA Dependent RNA Polymerase, L Protein
Paraavulavirus.pssms	M	Paraavula.M.pssm	Matrix Protein, M Protein
Paraavulavirus.pssms	N	Paraavula.N.pssm	Nucleocapsid Protein, N Protein
Paraavulavirus.pssms	P	Paraavula.P.1.lit.pssm	Phosphoprotein, P Protein
Paraavulavirus.pssms	P	Paraavula.P.2.lit.pssm	Phosphoprotein, P Protein
Paraavulavirus.pssms	P	Paraavula.P.pssm	Phosphoprotein, P Protein
Paraavulavirus.pssms	V-ORF2	Paraavula.V-ORF2.1.lit.pssm	V Protein, ORF2
Paraavulavirus.pssms	V-ORF2	Paraavula.V-ORF2.2.lit.pssm	V Protein, ORF2
Paraavulavirus.pssms	V-ORF2	Paraavula.V-ORF2.pssm	V Protein, ORF2
Pararubulavirus.pssms	F	Pararubula.F.pssm	Fusion Glycoprotein, F Protein
Pararubulavirus.pssms	HN	Pararubula.HN.pssm	Hemagglutinin Neuraminidase Protein, HN Protein
Pararubulavirus.pssms	L	Pararubula.L.pssm	RNA Dependent RNA Polymerase, L Protein
Pararubulavirus.pssms	M	Pararubula.M.pssm	Matrix Protein, M Protein
Pararubulavirus.pssms	N	Pararubula.N.pssm	Nucleocapsid Protein, N Protein
Pararubulavirus.pssms	P-ORF2	Pararubula.P-ORF2.pssm	Phosphoprotein, P Protein, ORF2
Pararubulavirus.pssms	V	Pararubula.V.pssm	V Protein
Pararubulavirus.pssms	W-ORF2	Pararubula.W-ORF2.pssm	W Protein, ORF2
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.1.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.10.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.11.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.12.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.13.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.14.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.15.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.16.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.17.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.18.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.19.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.2.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.20.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.21.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.22.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.23.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.24.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.3.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.4.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.5.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.6.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.7.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.8.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	GPC	Peribunyaviridae.GPC.9.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.1.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.10.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.11.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.12.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.13.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.14.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.15.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.16.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.17.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.18.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.19.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.2.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.20.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.21.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.22.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.3.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.4.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.5.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.6.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.7.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.8.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	L	Peribunyaviridae.L.9.pssm	RNA Dependent RNA Polymerase, L Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.1.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.10.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.11.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.12.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.13.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.14.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.15.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.2.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.3.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.4.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.5.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.6.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.7.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.8.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	N	Peribunyaviridae.N.9.pssm	Nucleocapsid Protein, N Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.1.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.10.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.11.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.12.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.13.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.2.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.3.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.4.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.5.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.6.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.7.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.8.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	NSs	Peribunyaviridae.NSs.9.pssm	Small Nonstructural Protein NSs, NSs Protein
Peribunyaviridae.pssms	Gn	Oropouche-Gn-Curated.pssm	Mature Envelope Glycoprotein Gn, Gn Protein
Peribunyaviridae.pssms	Gn	Akabane-Gn.Curated.pssm	Mature Envelope Glycoprotein Gn, Gn Protein
Peribunyaviridae.pssms	Gn	Cache_Valley-Gn.Curated.pssm	Mature Envelope Glycoprotein Gn, Gn Protein
Peribunyaviridae.pssms	Gn	LaCrosse-Gn.Curated.pssm	Mature Envelope Glycoprotein Gn, Gn Protein
Peribunyaviridae.pssms	Gn	Schmallenberg-Gn.Curated.pssm	Mature Envelope Glycoprotein Gn, Gn Protein
Peribunyaviridae.pssms	Gc	Oropouche-Gc-Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	Akabane-Gc.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	Cache_Valley-Gc.1.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	Cache_Valley-Gc.2.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	Cache_Valley-Gc.3.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	Cache_Valley-Gc.4.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	LaCrosse-Gc.1.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	LaCrosse-Gc.2.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	LaCrosse-Gc.3.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	LaCrosse-Gc.4.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	LaCrosse-Gc.5.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	Gc	Schmallenberg-Gc.Curated.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.2.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.3.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.4.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.5.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.6.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.7.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.8.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.9.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Peribunyaviridae.pssms	NSm	Peribunyaviridae.NSm.1.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Phenuiviridae.pssms	78-kD	Phenuiviridae.78-kD.1.pssm	Mature Nonstructural 78-kD Protein, 78-kD Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.1.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.10.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.2.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.3.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.4.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.5.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.6.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.7.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.8.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	GPC	Phenuiviridae.GPC.9.pssm	Pre-glycoprotein Polyprotein GP Complex, GPC Protein
Phenuiviridae.pssms	Gc	Phenuiviridae.Gc.1.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Phenuiviridae.pssms	Gc	Phenuiviridae.Gc.2.pssm	Mature Envelope Glycoprotein Gc, Gc Protein
Phenuiviridae.pssms	Gn	Phenuiviridae.Gn.1.pssm	Mature Envelope Glycoprotein Gn, Gn Protein
Phenuiviridae.pssms	Gn	Phenuiviridae.Gn.2.pssm	Mature Envelope Glycoprotein Gn, Gn Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.1.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.10.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.11.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.12.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.13.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.14.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.15.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.16.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.17.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.18.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.19.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.2.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.20.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.21.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.22.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.23.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.24.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.25.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.26.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.27.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.28.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.29.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.3.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.4.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.5.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.6.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.7.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.8.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	L	Phenuiviridae.L.9.pssm	RNA Dependent RNA Polymerase, L Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.1.pssm	Movement Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.2.pssm	Movement Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.3.pssm	Movement Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.4.pssm	Movement Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.5.pssm	Movement Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.6.pssm	Movement Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.7.pssm	Movement Protein
Phenuiviridae.pssms	Mov	Phenuiviridae.Mov.8.pssm	Movement Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.1.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.10.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.11.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.12.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.13.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.14.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.15.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.16.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.17.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.18.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.19.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.2.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.20.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.21.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.22.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.23.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.3.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.4.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.5.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.6.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.7.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.8.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	N	Phenuiviridae.N.9.pssm	Nucleocapsid Protein, N Protein
Phenuiviridae.pssms	NS5	Phenuiviridae.NS5.1.pssm	Nonstructural Protein 5, NS5 Protein
Phenuiviridae.pssms	NSm	Phenuiviridae.NSm.1.pssm	Mature Nonstructural Membrane Protein, NSm Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.1.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.10.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.11.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.12.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.13.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.2.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.3.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.4.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.6.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.7.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.8.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	NSs	Phenuiviridae.NSs.9.pssm	Small Nonstructural Protein NSs, NSs Protein
Phenuiviridae.pssms	Pc3	Phenuiviridae.Pc3.1.pssm	Pc3 Protein
Respirovirus.pssms	C-Prime	Respiro.C-prime.1.pssm	C-prime Protein
Respirovirus.pssms	C-Prime	Respiro.C-prime.2.pssm	C-prime Protein
Respirovirus.pssms	C	Respiro.C.1.pssm	C Protein
Respirovirus.pssms	C	Respiro.C.2.pssm	C Protein
Respirovirus.pssms	D-ORF2	Respiro.D-ORF2.pssm	D Protein, ORF2
Respirovirus.pssms	F	Respiro.F.1.pssm	Fusion Glycoprotein, F Protein
Respirovirus.pssms	F	Respiro.F.2.pssm	Fusion Glycoprotein, F Protein
Respirovirus.pssms	F	Respiro.F.3.pssm	Fusion Glycoprotein, F Protein
Respirovirus.pssms	F	Respiro.F.4.pssm	Fusion Glycoprotein, F Protein
Respirovirus.pssms	F	Respiro.F.5.pssm	Fusion Glycoprotein, F Protein
Respirovirus.pssms	F	Respiro.F.6.pssm	Fusion Glycoprotein, F Protein
Respirovirus.pssms	F	Respiro.F.7.pssm	Fusion Glycoprotein, F Protein
Respirovirus.pssms	HN	Respiro.HN.1.pssm	Hemagglutinin Neuraminidase Protein, HN Protein
Respirovirus.pssms	HN	Respiro.HN.2.pssm	Hemagglutinin Neuraminidase Protein, HN Protein
Respirovirus.pssms	HN	Respiro.HN.3.pssm	Hemagglutinin Neuraminidase Protein, HN Protein
Respirovirus.pssms	HN	Respiro.HN.4.pssm	Hemagglutinin Neuraminidase Protein, HN Protein
Respirovirus.pssms	HN	Respiro.HN.5.pssm	Hemagglutinin Neuraminidase Protein, HN Protein
Respirovirus.pssms	HN	Respiro.HN.6.pssm	Hemagglutinin Neuraminidase Protein, HN Protein
Respirovirus.pssms	L	Respiro.L.pssm	RNA Dependent RNA Polymerase, L Protein
Respirovirus.pssms	M	Respiro.M.1.pssm	Matrix Protein, M Protein
Respirovirus.pssms	M	Respiro.M.2.pssm	Matrix Protein, M Protein
Respirovirus.pssms	N	Respiro.N.1.pssm	Nucleocapsid Protein, N Protein
Respirovirus.pssms	N	Respiro.N.2.pssm	Nucleocapsid Protein, N Protein
Respirovirus.pssms	P	Respiro.P.1.pssm	Phosphoprotein, P Protein
Respirovirus.pssms	P	Respiro.P.2.pssm	Phosphoprotein, P Protein
Respirovirus.pssms	P	Respiro.P.3.pssm	Phosphoprotein, P Protein
Respirovirus.pssms	P	Respiro.P.4.pssm	Phosphoprotein, P Protein
Respirovirus.pssms	P	Respiro.P.5.pssm	Phosphoprotein, P Protein
Respirovirus.pssms	V	Respiro.V.1.pssm	V Protein
Respirovirus.pssms	V	Respiro.V.2.pssm	V Protein
Respirovirus.pssms	W-ORF1	Respiro.W-ORF1.1.ncbi.pssm	W Protein, ORF1
Respirovirus.pssms	W-ORF1	Respiro.W-ORF1.2.ncbi.pssm	W Protein, ORF1
Respirovirus.pssms	Y1	Respiro.Y1.1.pssm	Y1 Protein
Respirovirus.pssms	Y1	Respiro.Y1.2.pssm	Y1 Protein
Respirovirus.pssms	Y2	Respiro.Y2.pssm	Y2 Protein
